lon,lat,value
113.54155142268462,37.776273516181895,-0.075403795
113.54187620783888,37.776273516181895,-0.05287228
113.54220099299314,37.776273516181895,-0.061833434
113.54252577814741,37.776273516181895,-0.041198578
113.54285056330167,37.776273516181895,-0.059054494
113.54317534845593,37.776273516181895,-0.03391648
113.5435001336102,37.776273516181895,-0.033504024
113.54382491876446,37.776273516181895,-0.035458233
113.54414970391872,37.776273516181895,-0.03949848
113.54447448907298,37.776273516181895,-0.03949848
113.54479927422724,37.776273516181895,-0.04641511
113.54512405938152,37.776273516181895,-0.047740426
113.54544884453578,37.776273516181895,-0.049969867
113.54577362969005,37.776273516181895,-0.039607055
113.54609841484431,37.776273516181895,-0.050583303
113.54642319999857,37.776273516181895,-0.055957377
113.54674798515283,37.776273516181895,-0.064409584
113.5470727703071,37.776273516181895,-0.073521785
113.54739755546136,37.776273516181895,-0.054857038
113.54772234061562,37.776273516181895,-0.04941669
113.54804712576988,37.776273516181895,-0.053373534
113.54837191092415,37.776273516181895,-0.050341226
113.54902148123267,37.776273516181895,-0.036746092
113.54934626638695,37.776273516181895,-0.036095668
113.54999583669547,37.776273516181895,-0.047006473
113.55032062184974,37.776273516181895,-0.045552805
113.550645407004,37.776273516181895,-0.057392813
113.55129497731252,37.776273516181895,-0.056260496
113.55194454762105,37.776273516181895,-0.051922593
113.55226933277531,37.776273516181895,-0.05870606
113.55259411792957,37.776273516181895,-0.061087895
113.55291890308384,37.776273516181895,-0.04738285
113.55389325854664,37.776273516181895,-0.03221415
